phn	cls	pi
Y-NG-IY	NAS	43674
Y-NG-IH	NAS	43675
Y-NG-UW	NAS	43676
Y-NG-UH	NAS	43677
Y-NG-EH	NAS	43678
Y-NG-ER	NAS	43679
Y-NG-AO	NAS	43680
Y-NG-AE	NAS	43681
Y-NG-AH	NAS	43682
Y-NG-AA	NAS	43683
Y-NG-EY	NAS	43684
Y-NG-OW	NAS	43685
Y-NG-OY	NAS	43686
Y-NG-AY	NAS	43687
Y-NG-AW	NAS	43688
W-NG-sta	NAS	43689
W-NG-stp	NAS	43690
W-NG-sil	NAS	43691
W-NG-spn	NAS	43692
W-NG-P	NAS	43693
W-NG-T	NAS	43694
W-NG-K	NAS	43695
W-NG-B	NAS	43696
W-NG-D	NAS	43697
W-NG-G	NAS	43698
W-NG-CH	NAS	43699
W-NG-JH	NAS	43700
W-NG-F	NAS	43701
W-NG-S	NAS	43702
W-NG-TH	NAS	43703
W-NG-SH	NAS	43704
W-NG-HH	NAS	43705
W-NG-V	NAS	43706
W-NG-Z	NAS	43707
W-NG-DH	NAS	43708
W-NG-ZH	NAS	43709
W-NG-M	NAS	43710
W-NG-N	NAS	43711
W-NG-NG	NAS	43712
W-NG-L	NAS	43713
W-NG-R	NAS	43714
W-NG-Y	NAS	43715
W-NG-W	NAS	43716
W-NG-IY	NAS	43717
W-NG-IH	NAS	43718
W-NG-UW	NAS	43719
W-NG-UH	NAS	43720
W-NG-EH	NAS	43721
W-NG-ER	NAS	43722
W-NG-AO	NAS	43723
W-NG-AE	NAS	43724
W-NG-AH	NAS	43725
W-NG-AA	NAS	43726
W-NG-EY	NAS	43727
W-NG-OW	NAS	43728
W-NG-OY	NAS	43729
W-NG-AY	NAS	43730
W-NG-AW	NAS	43731
IY-NG-sta	NAS	43732
IY-NG-stp	NAS	43733
IY-NG-sil	NAS	43734
IY-NG-spn	NAS	43735
IY-NG-P	NAS	43736
IY-NG-T	NAS	43737
IY-NG-K	NAS	43738
IY-NG-B	NAS	43739
IY-NG-D	NAS	43740
IY-NG-G	NAS	43741
IY-NG-CH	NAS	43742
IY-NG-JH	NAS	43743
IY-NG-F	NAS	43744
IY-NG-S	NAS	43745
IY-NG-TH	NAS	43746
IY-NG-SH	NAS	43747
IY-NG-HH	NAS	43748
IY-NG-V	NAS	43749
IY-NG-Z	NAS	43750
IY-NG-DH	NAS	43751
IY-NG-ZH	NAS	43752
IY-NG-M	NAS	43753
IY-NG-N	NAS	43754
IY-NG-NG	NAS	43755
IY-NG-L	NAS	43756
IY-NG-R	NAS	43757
IY-NG-Y	NAS	43758
IY-NG-W	NAS	43759
IY-NG-IY	NAS	43760
IY-NG-IH	NAS	43761
IY-NG-UW	NAS	43762
IY-NG-UH	NAS	43763
IY-NG-EH	NAS	43764
IY-NG-ER	NAS	43765
IY-NG-AO	NAS	43766
IY-NG-AE	NAS	43767
IY-NG-AH	NAS	43768
IY-NG-AA	NAS	43769
IY-NG-EY	NAS	43770
IY-NG-OW	NAS	43771
IY-NG-OY	NAS	43772
IY-NG-AY	NAS	43773
IY-NG-AW	NAS	43774
IH-NG-sta	NAS	43775
IH-NG-stp	NAS	43776
IH-NG-sil	NAS	43777
IH-NG-spn	NAS	43778
IH-NG-P	NAS	43779
IH-NG-T	NAS	43780
IH-NG-K	NAS	43781
IH-NG-B	NAS	43782
IH-NG-D	NAS	43783
IH-NG-G	NAS	43784
IH-NG-CH	NAS	43785
IH-NG-JH	NAS	43786
IH-NG-F	NAS	43787
IH-NG-S	NAS	43788
IH-NG-TH	NAS	43789
IH-NG-SH	NAS	43790
IH-NG-HH	NAS	43791
IH-NG-V	NAS	43792
IH-NG-Z	NAS	43793
IH-NG-DH	NAS	43794
IH-NG-ZH	NAS	43795
IH-NG-M	NAS	43796
IH-NG-N	NAS	43797
IH-NG-NG	NAS	43798
IH-NG-L	NAS	43799
IH-NG-R	NAS	43800
IH-NG-Y	NAS	43801
IH-NG-W	NAS	43802
IH-NG-IY	NAS	43803
IH-NG-IH	NAS	43804
IH-NG-UW	NAS	43805
IH-NG-UH	NAS	43806
IH-NG-EH	NAS	43807
IH-NG-ER	NAS	43808
IH-NG-AO	NAS	43809
IH-NG-AE	NAS	43810
IH-NG-AH	NAS	43811
IH-NG-AA	NAS	43812
IH-NG-EY	NAS	43813
IH-NG-OW	NAS	43814
IH-NG-OY	NAS	43815
IH-NG-AY	NAS	43816
IH-NG-AW	NAS	43817
UW-NG-sta	NAS	43818
UW-NG-stp	NAS	43819
UW-NG-sil	NAS	43820
UW-NG-spn	NAS	43821
UW-NG-P	NAS	43822
UW-NG-T	NAS	43823
UW-NG-K	NAS	43824
UW-NG-B	NAS	43825
UW-NG-D	NAS	43826
UW-NG-G	NAS	43827
UW-NG-CH	NAS	43828
UW-NG-JH	NAS	43829
UW-NG-F	NAS	43830
UW-NG-S	NAS	43831
UW-NG-TH	NAS	43832
UW-NG-SH	NAS	43833
UW-NG-HH	NAS	43834
UW-NG-V	NAS	43835
UW-NG-Z	NAS	43836
UW-NG-DH	NAS	43837
UW-NG-ZH	NAS	43838
UW-NG-M	NAS	43839
UW-NG-N	NAS	43840
UW-NG-NG	NAS	43841
UW-NG-L	NAS	43842
UW-NG-R	NAS	43843
UW-NG-Y	NAS	43844
UW-NG-W	NAS	43845
UW-NG-IY	NAS	43846
UW-NG-IH	NAS	43847
UW-NG-UW	NAS	43848
UW-NG-UH	NAS	43849
UW-NG-EH	NAS	43850
UW-NG-ER	NAS	43851
UW-NG-AO	NAS	43852
UW-NG-AE	NAS	43853
UW-NG-AH	NAS	43854
UW-NG-AA	NAS	43855
UW-NG-EY	NAS	43856
UW-NG-OW	NAS	43857
UW-NG-OY	NAS	43858
UW-NG-AY	NAS	43859
UW-NG-AW	NAS	43860
UH-NG-sta	NAS	43861
UH-NG-stp	NAS	43862
UH-NG-sil	NAS	43863
UH-NG-spn	NAS	43864
UH-NG-P	NAS	43865
UH-NG-T	NAS	43866
UH-NG-K	NAS	43867
UH-NG-B	NAS	43868
UH-NG-D	NAS	43869
UH-NG-G	NAS	43870
UH-NG-CH	NAS	43871
UH-NG-JH	NAS	43872
UH-NG-F	NAS	43873
UH-NG-S	NAS	43874
UH-NG-TH	NAS	43875
UH-NG-SH	NAS	43876
UH-NG-HH	NAS	43877
UH-NG-V	NAS	43878
UH-NG-Z	NAS	43879
UH-NG-DH	NAS	43880
UH-NG-ZH	NAS	43881
UH-NG-M	NAS	43882
UH-NG-N	NAS	43883
UH-NG-NG	NAS	43884
UH-NG-L	NAS	43885
UH-NG-R	NAS	43886
UH-NG-Y	NAS	43887
UH-NG-W	NAS	43888
UH-NG-IY	NAS	43889
UH-NG-IH	NAS	43890
UH-NG-UW	NAS	43891
UH-NG-UH	NAS	43892
UH-NG-EH	NAS	43893
UH-NG-ER	NAS	43894
UH-NG-AO	NAS	43895
UH-NG-AE	NAS	43896
UH-NG-AH	NAS	43897
UH-NG-AA	NAS	43898
UH-NG-EY	NAS	43899
UH-NG-OW	NAS	43900
UH-NG-OY	NAS	43901
UH-NG-AY	NAS	43902
UH-NG-AW	NAS	43903
EH-NG-sta	NAS	43904
EH-NG-stp	NAS	43905
EH-NG-sil	NAS	43906
EH-NG-spn	NAS	43907
EH-NG-P	NAS	43908
EH-NG-T	NAS	43909
EH-NG-K	NAS	43910
EH-NG-B	NAS	43911
EH-NG-D	NAS	43912
EH-NG-G	NAS	43913
EH-NG-CH	NAS	43914
EH-NG-JH	NAS	43915
EH-NG-F	NAS	43916
EH-NG-S	NAS	43917
EH-NG-TH	NAS	43918
EH-NG-SH	NAS	43919
EH-NG-HH	NAS	43920
EH-NG-V	NAS	43921
EH-NG-Z	NAS	43922
EH-NG-DH	NAS	43923
EH-NG-ZH	NAS	43924
EH-NG-M	NAS	43925
EH-NG-N	NAS	43926
EH-NG-NG	NAS	43927
EH-NG-L	NAS	43928
EH-NG-R	NAS	43929
EH-NG-Y	NAS	43930
EH-NG-W	NAS	43931
EH-NG-IY	NAS	43932
EH-NG-IH	NAS	43933
EH-NG-UW	NAS	43934
EH-NG-UH	NAS	43935
EH-NG-EH	NAS	43936
EH-NG-ER	NAS	43937
EH-NG-AO	NAS	43938
EH-NG-AE	NAS	43939
EH-NG-AH	NAS	43940
EH-NG-AA	NAS	43941
EH-NG-EY	NAS	43942
EH-NG-OW	NAS	43943
EH-NG-OY	NAS	43944
EH-NG-AY	NAS	43945
EH-NG-AW	NAS	43946
ER-NG-sta	NAS	43947
ER-NG-stp	NAS	43948
ER-NG-sil	NAS	43949
ER-NG-spn	NAS	43950
ER-NG-P	NAS	43951
ER-NG-T	NAS	43952
ER-NG-K	NAS	43953
ER-NG-B	NAS	43954
ER-NG-D	NAS	43955
ER-NG-G	NAS	43956
ER-NG-CH	NAS	43957
ER-NG-JH	NAS	43958
ER-NG-F	NAS	43959
ER-NG-S	NAS	43960
ER-NG-TH	NAS	43961
ER-NG-SH	NAS	43962
ER-NG-HH	NAS	43963
ER-NG-V	NAS	43964
ER-NG-Z	NAS	43965
ER-NG-DH	NAS	43966
ER-NG-ZH	NAS	43967
ER-NG-M	NAS	43968
ER-NG-N	NAS	43969
ER-NG-NG	NAS	43970
ER-NG-L	NAS	43971
ER-NG-R	NAS	43972
ER-NG-Y	NAS	43973
ER-NG-W	NAS	43974
ER-NG-IY	NAS	43975
ER-NG-IH	NAS	43976
ER-NG-UW	NAS	43977
ER-NG-UH	NAS	43978
ER-NG-EH	NAS	43979
ER-NG-ER	NAS	43980
ER-NG-AO	NAS	43981
ER-NG-AE	NAS	43982
ER-NG-AH	NAS	43983
ER-NG-AA	NAS	43984
ER-NG-EY	NAS	43985
ER-NG-OW	NAS	43986
ER-NG-OY	NAS	43987
ER-NG-AY	NAS	43988
ER-NG-AW	NAS	43989
AO-NG-sta	NAS	43990
AO-NG-stp	NAS	43991
AO-NG-sil	NAS	43992
AO-NG-spn	NAS	43993
AO-NG-P	NAS	43994
AO-NG-T	NAS	43995
AO-NG-K	NAS	43996
AO-NG-B	NAS	43997
AO-NG-D	NAS	43998
AO-NG-G	NAS	43999
AO-NG-CH	NAS	44000
AO-NG-JH	NAS	44001
AO-NG-F	NAS	44002
AO-NG-S	NAS	44003
AO-NG-TH	NAS	44004
AO-NG-SH	NAS	44005
AO-NG-HH	NAS	44006
AO-NG-V	NAS	44007
AO-NG-Z	NAS	44008
AO-NG-DH	NAS	44009
AO-NG-ZH	NAS	44010
AO-NG-M	NAS	44011
AO-NG-N	NAS	44012
AO-NG-NG	NAS	44013
AO-NG-L	NAS	44014
AO-NG-R	NAS	44015
AO-NG-Y	NAS	44016
AO-NG-W	NAS	44017
AO-NG-IY	NAS	44018
AO-NG-IH	NAS	44019
AO-NG-UW	NAS	44020
AO-NG-UH	NAS	44021
AO-NG-EH	NAS	44022
AO-NG-ER	NAS	44023
AO-NG-AO	NAS	44024
AO-NG-AE	NAS	44025
AO-NG-AH	NAS	44026
AO-NG-AA	NAS	44027
AO-NG-EY	NAS	44028
AO-NG-OW	NAS	44029
AO-NG-OY	NAS	44030
AO-NG-AY	NAS	44031
AO-NG-AW	NAS	44032
AE-NG-sta	NAS	44033
AE-NG-stp	NAS	44034
AE-NG-sil	NAS	44035
AE-NG-spn	NAS	44036
AE-NG-P	NAS	44037
AE-NG-T	NAS	44038
AE-NG-K	NAS	44039
AE-NG-B	NAS	44040
AE-NG-D	NAS	44041
AE-NG-G	NAS	44042
AE-NG-CH	NAS	44043
AE-NG-JH	NAS	44044
AE-NG-F	NAS	44045
AE-NG-S	NAS	44046
AE-NG-TH	NAS	44047
AE-NG-SH	NAS	44048
AE-NG-HH	NAS	44049
AE-NG-V	NAS	44050
AE-NG-Z	NAS	44051
AE-NG-DH	NAS	44052
AE-NG-ZH	NAS	44053
AE-NG-M	NAS	44054
AE-NG-N	NAS	44055
AE-NG-NG	NAS	44056
AE-NG-L	NAS	44057
AE-NG-R	NAS	44058
AE-NG-Y	NAS	44059
AE-NG-W	NAS	44060
AE-NG-IY	NAS	44061
AE-NG-IH	NAS	44062
AE-NG-UW	NAS	44063
AE-NG-UH	NAS	44064
AE-NG-EH	NAS	44065
AE-NG-ER	NAS	44066
AE-NG-AO	NAS	44067
AE-NG-AE	NAS	44068
AE-NG-AH	NAS	44069
AE-NG-AA	NAS	44070
AE-NG-EY	NAS	44071
AE-NG-OW	NAS	44072
AE-NG-OY	NAS	44073
AE-NG-AY	NAS	44074
AE-NG-AW	NAS	44075
AH-NG-sta	NAS	44076
AH-NG-stp	NAS	44077
AH-NG-sil	NAS	44078
AH-NG-spn	NAS	44079
AH-NG-P	NAS	44080
AH-NG-T	NAS	44081
AH-NG-K	NAS	44082
AH-NG-B	NAS	44083
AH-NG-D	NAS	44084
AH-NG-G	NAS	44085
AH-NG-CH	NAS	44086
AH-NG-JH	NAS	44087
AH-NG-F	NAS	44088
AH-NG-S	NAS	44089
AH-NG-TH	NAS	44090
AH-NG-SH	NAS	44091
AH-NG-HH	NAS	44092
AH-NG-V	NAS	44093
AH-NG-Z	NAS	44094
AH-NG-DH	NAS	44095
AH-NG-ZH	NAS	44096
AH-NG-M	NAS	44097
AH-NG-N	NAS	44098
AH-NG-NG	NAS	44099
AH-NG-L	NAS	44100
AH-NG-R	NAS	44101
AH-NG-Y	NAS	44102
AH-NG-W	NAS	44103
AH-NG-IY	NAS	44104
AH-NG-IH	NAS	44105
AH-NG-UW	NAS	44106
AH-NG-UH	NAS	44107
AH-NG-EH	NAS	44108
AH-NG-ER	NAS	44109
AH-NG-AO	NAS	44110
AH-NG-AE	NAS	44111
AH-NG-AH	NAS	44112
AH-NG-AA	NAS	44113
AH-NG-EY	NAS	44114
AH-NG-OW	NAS	44115
AH-NG-OY	NAS	44116
AH-NG-AY	NAS	44117
AH-NG-AW	NAS	44118
AA-NG-sta	NAS	44119
AA-NG-stp	NAS	44120
AA-NG-sil	NAS	44121
AA-NG-spn	NAS	44122
AA-NG-P	NAS	44123
AA-NG-T	NAS	44124
AA-NG-K	NAS	44125
AA-NG-B	NAS	44126
AA-NG-D	NAS	44127
AA-NG-G	NAS	44128
AA-NG-CH	NAS	44129
AA-NG-JH	NAS	44130
AA-NG-F	NAS	44131
AA-NG-S	NAS	44132
AA-NG-TH	NAS	44133
AA-NG-SH	NAS	44134
AA-NG-HH	NAS	44135
AA-NG-V	NAS	44136
AA-NG-Z	NAS	44137
AA-NG-DH	NAS	44138
AA-NG-ZH	NAS	44139
AA-NG-M	NAS	44140
AA-NG-N	NAS	44141
AA-NG-NG	NAS	44142
AA-NG-L	NAS	44143
AA-NG-R	NAS	44144
AA-NG-Y	NAS	44145
AA-NG-W	NAS	44146
AA-NG-IY	NAS	44147
AA-NG-IH	NAS	44148
AA-NG-UW	NAS	44149
AA-NG-UH	NAS	44150
AA-NG-EH	NAS	44151
AA-NG-ER	NAS	44152
AA-NG-AO	NAS	44153
AA-NG-AE	NAS	44154
AA-NG-AH	NAS	44155
AA-NG-AA	NAS	44156
AA-NG-EY	NAS	44157
AA-NG-OW	NAS	44158
AA-NG-OY	NAS	44159
AA-NG-AY	NAS	44160
AA-NG-AW	NAS	44161
EY-NG-sta	NAS	44162
EY-NG-stp	NAS	44163
EY-NG-sil	NAS	44164
EY-NG-spn	NAS	44165
EY-NG-P	NAS	44166
EY-NG-T	NAS	44167
EY-NG-K	NAS	44168
EY-NG-B	NAS	44169
EY-NG-D	NAS	44170
EY-NG-G	NAS	44171
EY-NG-CH	NAS	44172
EY-NG-JH	NAS	44173
EY-NG-F	NAS	44174
EY-NG-S	NAS	44175
EY-NG-TH	NAS	44176
EY-NG-SH	NAS	44177
EY-NG-HH	NAS	44178
EY-NG-V	NAS	44179
EY-NG-Z	NAS	44180
EY-NG-DH	NAS	44181
EY-NG-ZH	NAS	44182
EY-NG-M	NAS	44183
EY-NG-N	NAS	44184
EY-NG-NG	NAS	44185
EY-NG-L	NAS	44186
EY-NG-R	NAS	44187
EY-NG-Y	NAS	44188
EY-NG-W	NAS	44189
EY-NG-IY	NAS	44190
EY-NG-IH	NAS	44191
EY-NG-UW	NAS	44192
EY-NG-UH	NAS	44193
EY-NG-EH	NAS	44194
EY-NG-ER	NAS	44195
EY-NG-AO	NAS	44196
EY-NG-AE	NAS	44197
EY-NG-AH	NAS	44198
EY-NG-AA	NAS	44199
EY-NG-EY	NAS	44200
EY-NG-OW	NAS	44201
EY-NG-OY	NAS	44202
EY-NG-AY	NAS	44203
EY-NG-AW	NAS	44204
OW-NG-sta	NAS	44205
OW-NG-stp	NAS	44206
OW-NG-sil	NAS	44207
OW-NG-spn	NAS	44208
OW-NG-P	NAS	44209
OW-NG-T	NAS	44210
OW-NG-K	NAS	44211
OW-NG-B	NAS	44212
OW-NG-D	NAS	44213
OW-NG-G	NAS	44214
OW-NG-CH	NAS	44215
OW-NG-JH	NAS	44216
OW-NG-F	NAS	44217
OW-NG-S	NAS	44218
OW-NG-TH	NAS	44219
OW-NG-SH	NAS	44220
OW-NG-HH	NAS	44221
OW-NG-V	NAS	44222
OW-NG-Z	NAS	44223
OW-NG-DH	NAS	44224
OW-NG-ZH	NAS	44225
OW-NG-M	NAS	44226
OW-NG-N	NAS	44227
OW-NG-NG	NAS	44228
OW-NG-L	NAS	44229
OW-NG-R	NAS	44230
OW-NG-Y	NAS	44231
OW-NG-W	NAS	44232
OW-NG-IY	NAS	44233
OW-NG-IH	NAS	44234
OW-NG-UW	NAS	44235
OW-NG-UH	NAS	44236
OW-NG-EH	NAS	44237
OW-NG-ER	NAS	44238
OW-NG-AO	NAS	44239
OW-NG-AE	NAS	44240
OW-NG-AH	NAS	44241
OW-NG-AA	NAS	44242
OW-NG-EY	NAS	44243
OW-NG-OW	NAS	44244
OW-NG-OY	NAS	44245
OW-NG-AY	NAS	44246
OW-NG-AW	NAS	44247
OY-NG-sta	NAS	44248
OY-NG-stp	NAS	44249
OY-NG-sil	NAS	44250
OY-NG-spn	NAS	44251
OY-NG-P	NAS	44252
OY-NG-T	NAS	44253
OY-NG-K	NAS	44254
OY-NG-B	NAS	44255
OY-NG-D	NAS	44256
OY-NG-G	NAS	44257
OY-NG-CH	NAS	44258
OY-NG-JH	NAS	44259
OY-NG-F	NAS	44260
OY-NG-S	NAS	44261
OY-NG-TH	NAS	44262
OY-NG-SH	NAS	44263
OY-NG-HH	NAS	44264
OY-NG-V	NAS	44265
OY-NG-Z	NAS	44266
OY-NG-DH	NAS	44267
OY-NG-ZH	NAS	44268
OY-NG-M	NAS	44269
OY-NG-N	NAS	44270
OY-NG-NG	NAS	44271
OY-NG-L	NAS	44272
OY-NG-R	NAS	44273
OY-NG-Y	NAS	44274
OY-NG-W	NAS	44275
OY-NG-IY	NAS	44276
OY-NG-IH	NAS	44277
OY-NG-UW	NAS	44278
OY-NG-UH	NAS	44279
OY-NG-EH	NAS	44280
OY-NG-ER	NAS	44281
OY-NG-AO	NAS	44282
OY-NG-AE	NAS	44283
OY-NG-AH	NAS	44284
OY-NG-AA	NAS	44285
OY-NG-EY	NAS	44286
OY-NG-OW	NAS	44287
OY-NG-OY	NAS	44288
OY-NG-AY	NAS	44289
OY-NG-AW	NAS	44290
AY-NG-sta	NAS	44291
AY-NG-stp	NAS	44292
AY-NG-sil	NAS	44293
AY-NG-spn	NAS	44294
AY-NG-P	NAS	44295
AY-NG-T	NAS	44296
AY-NG-K	NAS	44297
AY-NG-B	NAS	44298
AY-NG-D	NAS	44299
AY-NG-G	NAS	44300
AY-NG-CH	NAS	44301
AY-NG-JH	NAS	44302
AY-NG-F	NAS	44303
AY-NG-S	NAS	44304
AY-NG-TH	NAS	44305
AY-NG-SH	NAS	44306
AY-NG-HH	NAS	44307
AY-NG-V	NAS	44308
AY-NG-Z	NAS	44309
AY-NG-DH	NAS	44310
AY-NG-ZH	NAS	44311
AY-NG-M	NAS	44312
AY-NG-N	NAS	44313
AY-NG-NG	NAS	44314
AY-NG-L	NAS	44315
AY-NG-R	NAS	44316
AY-NG-Y	NAS	44317
AY-NG-W	NAS	44318
AY-NG-IY	NAS	44319
AY-NG-IH	NAS	44320
AY-NG-UW	NAS	44321
AY-NG-UH	NAS	44322
AY-NG-EH	NAS	44323
AY-NG-ER	NAS	44324
AY-NG-AO	NAS	44325
AY-NG-AE	NAS	44326
AY-NG-AH	NAS	44327
AY-NG-AA	NAS	44328
AY-NG-EY	NAS	44329
AY-NG-OW	NAS	44330
AY-NG-OY	NAS	44331
AY-NG-AY	NAS	44332
AY-NG-AW	NAS	44333
AW-NG-sta	NAS	44334
AW-NG-stp	NAS	44335
AW-NG-sil	NAS	44336
AW-NG-spn	NAS	44337
AW-NG-P	NAS	44338
AW-NG-T	NAS	44339
AW-NG-K	NAS	44340
AW-NG-B	NAS	44341
AW-NG-D	NAS	44342
AW-NG-G	NAS	44343
AW-NG-CH	NAS	44344
AW-NG-JH	NAS	44345
AW-NG-F	NAS	44346
AW-NG-S	NAS	44347
AW-NG-TH	NAS	44348
AW-NG-SH	NAS	44349
AW-NG-HH	NAS	44350
AW-NG-V	NAS	44351
AW-NG-Z	NAS	44352
AW-NG-DH	NAS	44353
AW-NG-ZH	NAS	44354
AW-NG-M	NAS	44355
AW-NG-N	NAS	44356
AW-NG-NG	NAS	44357
AW-NG-L	NAS	44358
AW-NG-R	NAS	44359
AW-NG-Y	NAS	44360
AW-NG-W	NAS	44361
AW-NG-IY	NAS	44362
AW-NG-IH	NAS	44363
AW-NG-UW	NAS	44364
AW-NG-UH	NAS	44365
AW-NG-EH	NAS	44366
AW-NG-ER	NAS	44367
AW-NG-AO	NAS	44368
AW-NG-AE	NAS	44369
AW-NG-AH	NAS	44370
AW-NG-AA	NAS	44371
AW-NG-EY	NAS	44372
AW-NG-OW	NAS	44373
AW-NG-OY	NAS	44374
AW-NG-AY	NAS	44375
AW-NG-AW	NAS	44376
sta-L-sta	APP	44377
sta-L-stp	APP	44378
sta-L-sil	APP	44379
sta-L-spn	APP	44380
sta-L-P	APP	44381
sta-L-T	APP	44382
sta-L-K	APP	44383
sta-L-B	APP	44384
sta-L-D	APP	44385
sta-L-G	APP	44386
sta-L-CH	APP	44387
sta-L-JH	APP	44388
sta-L-F	APP	44389
sta-L-S	APP	44390
sta-L-TH	APP	44391
sta-L-SH	APP	44392
sta-L-HH	APP	44393
sta-L-V	APP	44394
sta-L-Z	APP	44395
sta-L-DH	APP	44396
sta-L-ZH	APP	44397
sta-L-M	APP	44398
sta-L-N	APP	44399
sta-L-NG	APP	44400
sta-L-L	APP	44401
sta-L-R	APP	44402
sta-L-Y	APP	44403
sta-L-W	APP	44404
sta-L-IY	APP	44405
sta-L-IH	APP	44406
sta-L-UW	APP	44407
sta-L-UH	APP	44408
sta-L-EH	APP	44409
sta-L-ER	APP	44410
sta-L-AO	APP	44411
sta-L-AE	APP	44412
sta-L-AH	APP	44413
sta-L-AA	APP	44414
sta-L-EY	APP	44415
sta-L-OW	APP	44416
sta-L-OY	APP	44417
sta-L-AY	APP	44418
sta-L-AW	APP	44419
stp-L-sta	APP	44420
stp-L-stp	APP	44421
stp-L-sil	APP	44422
stp-L-spn	APP	44423
stp-L-P	APP	44424
stp-L-T	APP	44425
stp-L-K	APP	44426
stp-L-B	APP	44427
stp-L-D	APP	44428
stp-L-G	APP	44429
stp-L-CH	APP	44430
stp-L-JH	APP	44431
stp-L-F	APP	44432
stp-L-S	APP	44433
stp-L-TH	APP	44434
stp-L-SH	APP	44435
stp-L-HH	APP	44436
stp-L-V	APP	44437
stp-L-Z	APP	44438
stp-L-DH	APP	44439
stp-L-ZH	APP	44440
stp-L-M	APP	44441
stp-L-N	APP	44442
stp-L-NG	APP	44443
stp-L-L	APP	44444
stp-L-R	APP	44445
stp-L-Y	APP	44446
stp-L-W	APP	44447
stp-L-IY	APP	44448
stp-L-IH	APP	44449
stp-L-UW	APP	44450
stp-L-UH	APP	44451
stp-L-EH	APP	44452
stp-L-ER	APP	44453
stp-L-AO	APP	44454
stp-L-AE	APP	44455
stp-L-AH	APP	44456
stp-L-AA	APP	44457
stp-L-EY	APP	44458
stp-L-OW	APP	44459
stp-L-OY	APP	44460
stp-L-AY	APP	44461
stp-L-AW	APP	44462
sil-L-sta	APP	44463
sil-L-stp	APP	44464
sil-L-sil	APP	44465
sil-L-spn	APP	44466
sil-L-P	APP	44467
sil-L-T	APP	44468
sil-L-K	APP	44469
sil-L-B	APP	44470
sil-L-D	APP	44471
sil-L-G	APP	44472
sil-L-CH	APP	44473
sil-L-JH	APP	44474
sil-L-F	APP	44475
sil-L-S	APP	44476
sil-L-TH	APP	44477
sil-L-SH	APP	44478
sil-L-HH	APP	44479
sil-L-V	APP	44480
sil-L-Z	APP	44481
sil-L-DH	APP	44482
sil-L-ZH	APP	44483
sil-L-M	APP	44484
sil-L-N	APP	44485
sil-L-NG	APP	44486
sil-L-L	APP	44487
sil-L-R	APP	44488
sil-L-Y	APP	44489
sil-L-W	APP	44490
sil-L-IY	APP	44491
sil-L-IH	APP	44492
sil-L-UW	APP	44493
sil-L-UH	APP	44494
sil-L-EH	APP	44495
sil-L-ER	APP	44496
sil-L-AO	APP	44497
sil-L-AE	APP	44498
sil-L-AH	APP	44499
sil-L-AA	APP	44500
sil-L-EY	APP	44501
sil-L-OW	APP	44502
sil-L-OY	APP	44503
sil-L-AY	APP	44504
sil-L-AW	APP	44505
spn-L-sta	APP	44506
spn-L-stp	APP	44507
spn-L-sil	APP	44508
spn-L-spn	APP	44509
spn-L-P	APP	44510
spn-L-T	APP	44511
spn-L-K	APP	44512
spn-L-B	APP	44513
spn-L-D	APP	44514
spn-L-G	APP	44515
spn-L-CH	APP	44516
spn-L-JH	APP	44517
spn-L-F	APP	44518
spn-L-S	APP	44519
spn-L-TH	APP	44520
spn-L-SH	APP	44521
spn-L-HH	APP	44522
spn-L-V	APP	44523
spn-L-Z	APP	44524
spn-L-DH	APP	44525
spn-L-ZH	APP	44526
spn-L-M	APP	44527
spn-L-N	APP	44528
spn-L-NG	APP	44529
spn-L-L	APP	44530
spn-L-R	APP	44531
spn-L-Y	APP	44532
spn-L-W	APP	44533
spn-L-IY	APP	44534
spn-L-IH	APP	44535
spn-L-UW	APP	44536
spn-L-UH	APP	44537
spn-L-EH	APP	44538
spn-L-ER	APP	44539
spn-L-AO	APP	44540
spn-L-AE	APP	44541
spn-L-AH	APP	44542
spn-L-AA	APP	44543
spn-L-EY	APP	44544
spn-L-OW	APP	44545
spn-L-OY	APP	44546
spn-L-AY	APP	44547
spn-L-AW	APP	44548
P-L-sta	APP	44549
P-L-stp	APP	44550
P-L-sil	APP	44551
P-L-spn	APP	44552
P-L-P	APP	44553
P-L-T	APP	44554
P-L-K	APP	44555
P-L-B	APP	44556
P-L-D	APP	44557
P-L-G	APP	44558
P-L-CH	APP	44559
P-L-JH	APP	44560
P-L-F	APP	44561
P-L-S	APP	44562
P-L-TH	APP	44563
P-L-SH	APP	44564
P-L-HH	APP	44565
P-L-V	APP	44566
P-L-Z	APP	44567
P-L-DH	APP	44568
P-L-ZH	APP	44569
P-L-M	APP	44570
P-L-N	APP	44571
P-L-NG	APP	44572
P-L-L	APP	44573
P-L-R	APP	44574
P-L-Y	APP	44575
P-L-W	APP	44576
P-L-IY	APP	44577
P-L-IH	APP	44578
P-L-UW	APP	44579
P-L-UH	APP	44580
P-L-EH	APP	44581
P-L-ER	APP	44582
P-L-AO	APP	44583
P-L-AE	APP	44584
P-L-AH	APP	44585
P-L-AA	APP	44586
P-L-EY	APP	44587
P-L-OW	APP	44588
P-L-OY	APP	44589
P-L-AY	APP	44590
P-L-AW	APP	44591
T-L-sta	APP	44592
T-L-stp	APP	44593
T-L-sil	APP	44594
T-L-spn	APP	44595
T-L-P	APP	44596
T-L-T	APP	44597
T-L-K	APP	44598
